
"MATH 118 (1) /0","01","4485","Lec","GEB1","003068","MTRF","11:10 AM","12:00 PM","","038-0221","35","35","34","0","0","ICS"
"MATH 118 (1) /0","02","3621","Lec","GEB1","003068","MW","04:10 PM","06:00 PM","","038-0227","35","35","25","0","0","ICS"
"MATH 118 (1) /0","03","1784","Lec","GEB1","003068","TR","04:10 PM","06:00 PM","","038-0227","35","35","19","0","0","ICS"
"MATH 118 (1) /0","04","1785","Lec","GEB1","003068","MW","04:10 PM","06:00 PM","","038-0202","35","35","0","0","0","ICS"
"MATH 118 (1) /0","05","2543","Lec","GEB1","003068","TR","04:10 PM","06:00 PM","","038-0202","35","35","7","0","0","ICS"
"MATH 118 (1) /0","06","1786","Lec","GEB1","003068","MW","06:10 PM","08:00 PM","","038-0202","35","35","17","0","0","ICS"
"MATH 118 (1) /0","07","4095","Lec","GEB1","003068","TR","06:10 PM","08:00 PM","","038-0202","35","35","17","0","0","ICS"
"MATH 118 (1) /0","08","4096","Lec","GEB1","003068","MW","06:10 PM","08:00 PM","","038-0219","35","35","0","0","0","ICS"
"MATH 118 (1) /0","09","4097","Lec","GEB1","003068","TR","06:10 PM","08:00 PM","","038-0219","35","35","0","0","0","ICS"
