
"PSY 458","01","2189","Lec","","003353","TR","09:10 AM","11:00 AM","Ryan, K","186-C103","48","40","0","0","0","ICS"
"PSY 458","02","3438","Lec","","003353","TR","02:10 PM","04:00 PM","Ryan, K","010-0223","49","40","0","0","0","ICS"
