
"PSY 569","01","4488","Ind","","002747","R","09:10 AM","11:00 AM","Moreno, J","002-0125","20","10","0","0","0","ICS"
"PSY 569","02","****","Ind","","002747","","","","Estrada, A","","","","","","",""
"PSY 569","03","****","Ind","","002747","","","","Sweatt, L","","","","","","",""
