
"MU 229","01","5612","Lec","C3US","","MWF","08:10 AM","09:00 AM","Russell, C","045-0218","150","120","0","0","0","ICS"
"MU 229","02","5613","Act","C3US","","","","","Russell, C","","","120","0","0","0",""
