
"CSC 480","01","7225","Lec","","002089","MWF","02:10 PM","03:00 PM","Kauffman, D","010-0115","38","30","10","0","0","ICS"
"CSC 480","02","7226","Lab","","002089","MWF","03:10 PM","04:00 PM","Kauffman, D","014-0257","30","30","10","0","0","ICS"
