
"PHIL 337","01","4091","Lec","GEC4","004034","MW","02:10 PM","04:00 PM","Cross, J","186-C100","48","30","0","0","0","ICS"
"PHIL 337","02","5584","Lec","GEC4","004034","MW","04:10 PM","06:00 PM","Cross, J","186-C302","48","30","0","0","0","ICS"
