
"MU 120","01","1947","Lec","GEC3","","MW","09:10 AM","10:30 AM","Levine, E","045-0218","150","120","4","0","0","ICS"
"MU 120","02","2488","Act","GEC3","","","","","Levine, E","","","120","4","0","0",""
"MU 120","03","7102","Lec","GEC3","","MW","12:10 PM","01:30 PM","Levine, E","045-0126","25","27","3","0","0","ICS"
"MU 120","04","7103","Act","GEC3","","","","","Levine, E","","","27","3","0","0",""
