
"CSC 369","01","6890","Lec","","003894","MWF","02:10 PM","03:00 PM","Dekhtyar, A","014-0232B","20","30","0","0","0","ICS"
"CSC 369","02","6891","Lab","","003894","MWF","03:10 PM","04:00 PM","Dekhtyar, A","014-0309","24","30","0","0","0","ICS"
