
"CPE 428","01","3953","Lec","","001284","MWF","02:10 PM","03:00 PM","Zhang, X","008-0121","36","32","0","0","0","ICS"
"CPE 428","02","3954","Lab","","001284","R","08:10 AM","11:00 AM","Zhang, X","020-0136","40","32","0","0","0","ICS"
