
"DATA 451 (1)","01","5735","Lab","","003772","MWF","10:10 AM","12:00 PM","Glanz, H","014-0257","30","15","0","0","0","ICS"
"DATA 451 (1)","02","5736","Lab","","003772","MWF","10:10 AM","12:00 PM","Dekhtyar, A","014-0257","30","15","0","0","0","ICS"
