
"PSY 461","01","2190","Sem","","002739","F","11:10 AM","12:00 PM","Langner, C","021-0133","60","25","0","0","0","ICS"
"PSY 461","02","****","Sem","","002739","F","10:10 AM","11:00 AM","Langner, C","021-0133","60","","","","","ICS"
