
"HIST 316","01","7960","Lec","GED5","003886","MW","12:10 PM","02:00 PM","Bodemer, M","010-0201","32","30","0","0","0","ICS"
"HIST 316","02","7961","Lec","GED5","003886","MW","02:10 PM","04:00 PM","Bodemer, M","010-0201","32","30","0","0","0","ICS"
