
"RELS 302","01","7760","Lec","GEC4","002536","MW","02:10 PM","04:00 PM","BenShea, A","033-0457","36","30","0","0","0","ICS"
"RELS 302","02","7761","Lec","GEC4","002536","MW","04:10 PM","06:00 PM","BenShea, A","186-C301","36","30","0","0","0","ICS"
