
"EE 201","01","6209","Lec","","002469","MWF","08:10 AM","09:00 AM","Trada, H","020-0129","40","36","0","0","0","ICS"
"EE 201","02","5597","Lec","","002469","MWF","09:10 AM","10:00 AM","Trada, H","020-0129","40","36","0","0","0","ICS"
"EE 201","03","5836","Lec","","002469","TR","08:10 AM","09:30 AM","Malone, D Sr.","010-0111","38","36","0","0","0","ICS"
"EE 201","04","5837","Lec","","002469","TR","09:40 AM","11:00 AM","Malone, D Sr.","010-0111","38","36","0","0","0","ICS"
"EE 201","05","****","Lec","","002469","TR","12:10 PM","01:30 PM","Dunton, S","021-0205","40","","","","","ICS"
"EE 201","06","7265","Lec","","002469","TR","01:40 PM","03:00 PM","Dunton, S","021-0205","40","36","0","0","0","ICS"
