
"RELS 311","01","7763","Lec","GEC4","002536","MW","04:10 PM","06:00 PM","Lloyd-Moffett, S","005-0104","40","30","0","0","0","ICS"
"RELS 311","02","7764","Lec","GEC4","002536","MW","06:10 PM","08:00 PM","Lloyd-Moffett, S","005-0104","40","30","0","0","0","ICS"
