
"PSY 201","01","2142","Lec","GED4","002408","MTWR","08:10 AM","09:00 AM","Freberg, L","026-0106","66","66","13","0","0","ICS"
"PSY 201","02","3160","Lec","GED4","002408","MTWR","09:10 AM","10:00 AM","Freberg, L","026-0106","66","66","1","0","0","ICS"
